frame,support_len,confidence_sum
1490,9,8.420964
1491,10,9.680383
1492,9,8.425859
1493,10,9.475166
1494,9,8.659251
1495,10,9.712286
1496,9,8.672305
1497,8,7.693069
1498,10,8.907990
1499,9,8.003860
1500,10,9.793736
1501,9,8.737607
1502,10,9.656704
1503,9,8.726498
1504,10,9.712315
1505,10,9.628850
1506,9,8.601800
1507,10,9.715673
1508,9,8.828106
1509,10,8.127063
1510,9,7.300044
1511,9,7.298719
1512,9,7.307862
1513,11,8.923907
1514,9,7.313466
1515,9,7.303427
1516,11,8.904911
1517,9,7.289502
1518,9,7.278667
1519,10,8.085065
1520,9,7.276624
1521,9,7.265480
1522,10,8.089835
1523,9,7.311533
1524,9,7.315530
1525,9,7.313658
1526,10,8.106996
1527,9,7.301243
1528,9,7.295267
1529,10,9.879551
1530,9,8.865924
1531,9,8.147997
1532,10,9.385260
1533,9,8.001632
1534,10,9.701413
1535,9,8.872440
1536,9,8.717655
1537,9,8.625426
1538,10,9.657925
1539,9,8.701483
1540,10,9.294298
1541,9,8.289432
1542,9,7.567696
1543,10,9.850392
1544,9,8.899068
1545,9,7.283505
1546,9,7.281826
1547,10,8.089028
1548,9,7.282145
1549,9,7.312778
1550,10,8.110387
1551,9,7.303811
1552,9,7.308015
1553,11,8.927324
1554,8,6.492276
1555,10,8.115539
1556,10,8.109693
1557,9,7.307865
1558,10,8.097100
1559,9,7.294686
1560,10,8.094748
1561,10,8.088918
1562,9,7.285864
1563,10,8.080556
1564,9,7.270304
1565,9,8.719900
1566,9,8.871261
1567,11,10.773835
1568,8,7.723533
1569,10,9.663143
1570,9,8.710038
1571,10,9.800153
1572,9,8.825100
1573,10,8.861671
1574,9,7.987032
1575,10,9.687251
1576,9,8.678505
1577,10,9.595051
1578,9,8.829984
1579,9,8.867682
1580,10,9.109375
1581,10,9.108485
1582,9,8.357735
1583,10,9.836643
1584,10,9.865979
1585,9,8.842201
1586,10,9.824062
1587,9,8.835103
1588,9,8.913937
1589,10,9.839133
1590,9,8.800703
1591,9,7.995914
1592,10,9.388517
1593,9,8.392775
1594,9,8.905903
1595,9,8.884806
1596,9,8.878480
1597,9,8.898525
1598,10,9.771017
1599,9,8.786871
1600,9,8.722966
1601,10,9.822327
1602,9,8.704245
1603,9,8.852436
1604,10,9.844681
1605,9,8.857615
1606,9,8.000329
1607,9,8.778877
1608,10,9.844068
1609,9,8.840833
1610,9,8.697277
1611,9,8.850673
1612,9,8.788933
1613,8,7.824820
1614,9,8.843946
1615,10,9.822721
1616,9,8.845103
1617,9,8.626238
1618,9,8.412527
1619,10,8.897890
1620,9,8.017505
1621,9,8.818860
1622,9,8.841472
1623,9,8.726000
1624,9,8.836394
1625,10,9.773419
1626,9,8.903274
1627,9,8.900538
1628,9,8.770613
1629,9,8.876759
1630,9,8.654283
1631,8,7.871138
1632,9,8.003716
1633,9,8.805529
1634,9,8.825309
1635,10,9.791976
1636,9,8.707242
1637,9,8.800925
1638,9,8.901397
1639,9,8.826594
1640,9,8.550955
1641,9,8.841549
1642,9,8.844794
1643,9,7.992785
1644,8,7.866419
1645,9,8.878728
1646,9,8.631587
1647,9,8.856738
1648,9,8.909545
1649,10,9.906964
1650,10,9.920111
1651,10,9.875868
1652,11,10.868599
1653,9,8.923715
1654,10,9.909108
1655,10,8.848219
1656,10,9.731238
1657,11,10.578912
1658,9,8.851900
1659,10,8.965430
1660,10,9.433757
1661,10,8.835217
1662,10,9.745431
1663,10,8.544428
1664,10,8.388626
1665,10,8.387637
1666,10,8.845671
1667,10,9.542560
1668,10,8.691084
1669,10,9.137382
1670,10,8.388626
1671,10,8.394931
1672,10,8.831346
1673,10,9.859563
1674,10,9.841931
1675,10,9.736137
1676,10,8.388626
1677,11,9.376036
1678,9,7.974286
1679,9,8.133566
1680,9,8.898627
1681,8,7.910976
1682,9,8.897217
1683,9,8.909413
1684,9,8.924115
1685,9,8.020778
1686,9,8.892178
1687,9,8.830411
1688,9,8.899466
1689,9,8.847297
1690,9,8.918411
1691,9,8.853305
1692,10,9.839202
1693,9,8.804272
1694,9,8.891833
1695,9,8.876096
1696,9,7.891913
1697,8,7.849510
1698,9,8.655887
1699,9,8.673425
1700,9,8.631332
1701,9,8.918899
1702,10,9.912078
1703,9,8.925209
1704,9,8.881566
1705,9,8.899490
1706,9,8.898850
1707,8,7.592406
1708,10,8.400094
1709,9,7.560669
1710,9,8.853423
1711,9,8.864291
1712,10,9.888924
1713,9,8.903029
1714,9,8.883079
1715,9,8.900265
1716,8,7.866383
1717,9,8.921321
1718,8,7.915147
1719,10,9.891511
1720,9,8.884703
1721,9,8.906859
1722,8,7.122877
1723,10,9.823775
1724,9,8.772642
1725,9,8.797988
1726,10,9.873534
1727,9,8.869249
1728,9,8.771885
1729,10,9.678871
1730,9,8.682932
1731,9,8.372611
1732,9,8.879876
1733,9,8.920718
1734,9,8.920861
1735,10,9.538124
1736,9,8.446417
1737,4,3.569055
1738,10,9.550678
1739,9,8.893428
1740,9,8.877893
1741,10,8.688379
1742,9,7.558106
1743,11,10.126801
1744,9,7.856913
1745,9,7.845556
1746,10,9.544086
1747,10,9.699680
1748,9,8.707575
1749,9,8.800028
1750,10,9.762606
1751,9,8.837757
1752,10,9.806598
1753,9,8.804561
1754,10,8.795426
1755,9,7.995738
1756,10,9.818613
1757,9,8.819205
1758,9,8.839498
1759,9,8.856291
1760,11,10.731622
1761,8,7.863481
1762,9,8.828214
1763,9,8.778723
1764,10,8.102603
1765,9,7.283202
1766,10,8.101135
1767,10,8.097492
1768,9,7.286555
1769,10,8.123967
1770,9,7.307402
1771,10,8.118995
1772,11,8.928682
1773,8,6.486657
1774,10,8.120668
1775,9,7.304033
1776,9,7.302105
1777,10,8.113749
1778,9,7.306101
1779,9,7.297090
1780,9,7.298437
1781,9,7.290578
1782,8,6.487100
1783,9,7.286789
1784,11,10.890814
1785,8,7.927357
1786,9,8.887345
1787,10,9.003106
1788,9,8.476758
1789,9,8.654364
1790,9,8.705800
1791,8,7.939557
1792,10,9.647226
1793,9,8.651877
1794,10,9.603176
1795,9,8.586861
1796,9,8.699856
1797,9,8.801917
1798,9,8.824010
1799,9,8.916649
1800,11,10.884617
1801,8,7.942586
1802,9,7.304785
1803,8,6.472765
1804,10,8.096010
1805,9,7.296391
1806,9,7.289101
1807,10,8.129496
1808,9,7.316740
1809,9,7.309296
1810,9,7.306518
1811,9,7.297573
1812,10,8.107379
1813,10,8.107387
1814,9,7.296296
1815,10,8.104491
1816,9,7.289098
1817,10,8.135820
1818,10,8.125455
1819,9,7.310178
1820,10,8.100205
1821,9,7.306737
1822,8,7.849439
1823,9,8.835720
1824,10,9.741622
1825,9,8.629928
1826,10,9.727711
1827,9,8.808021
1828,10,9.870550
1829,9,8.856981
1830,10,8.914823
1831,9,8.043249
1832,10,9.840899
1833,9,8.859251
1834,10,9.806513
1835,9,8.880936
1836,9,8.877106
1837,10,9.781277
1838,9,8.879885
1839,9,8.855514
1840,10,9.082427
1841,10,8.902397
1842,9,8.439809
1843,9,7.551601
1844,9,8.839435
1845,11,10.922030
1846,8,7.838103
1847,9,8.018244
1848,11,10.629390
1849,9,8.541160
1850,9,8.888789
1851,9,8.894191
1852,10,9.777291
1853,9,8.764719
1854,10,9.691858
1855,9,8.789960
1856,10,9.696512
1857,9,8.761186
1858,9,8.790516
1859,10,9.805021
1860,9,8.823967
1861,9,8.810746
1862,9,8.012259
1863,10,9.671768
1864,9,8.784730
1865,9,8.808065
1866,9,8.735852
1867,9,8.737013
1868,9,8.719571
1869,9,8.712497
1870,9,8.753538
1871,10,9.731329
1872,9,8.804037
1873,11,10.653485
1874,8,7.831244
1875,9,8.749261
1876,9,7.554298
1877,8,6.720527
1878,9,8.103848
1879,9,8.690295
1880,11,10.723554
1881,8,7.834007
1882,9,8.788060
1883,9,8.674125
1884,9,8.605181
1885,9,8.769231
1886,9,8.793378
1887,9,8.799278
1888,9,7.966931
1889,10,9.715580
1890,9,8.857174
1891,9,8.824826
1892,9,8.828227
1893,8,7.846515
1894,9,8.774648
1895,9,8.799122
1896,9,8.816020
1897,9,8.746479
1898,9,8.798246
1899,9,8.021739
1900,9,8.893638
1901,9,8.846695
1902,8,7.779117
1903,9,8.746479
1904,9,8.889650
1905,9,8.028834
1906,10,8.770168
1907,10,8.408551
1908,10,8.406176
1909,11,9.541854
1910,9,8.471096
1911,10,8.694059
1912,10,8.984802
1913,10,9.277219
1914,10,9.428694
1915,10,8.390578
1916,10,9.283841
1917,10,8.406559
1918,10,8.974081
1919,10,8.405561
1920,10,8.408551
1921,10,8.523740
1922,10,8.770548
1923,10,8.886560
1924,11,9.488599
1925,9,7.804766
1926,10,8.408741
1927,11,9.489212
1928,9,7.561477
1929,10,9.557124
1930,11,10.796192
1931,9,8.409558
1932,11,9.716817
1933,9,8.424948
1934,10,9.621716
1935,9,8.646782
1936,9,8.909876
1937,9,8.281954
1938,9,8.422463
1939,8,7.910936
1940,9,8.900004
1941,9,8.024689
1942,9,8.902466
1943,9,8.878961
1944,9,8.893531
1945,9,8.876001
1946,9,8.911923
1947,9,8.857016
1948,9,8.811114
1949,9,8.720763
1950,11,10.764992
1951,8,7.829408
1952,9,8.004654
1953,9,8.786369
1954,9,8.696271
1955,9,8.884057
1956,9,7.877225
1957,9,8.425160
1958,9,8.891123
1959,10,9.711870
1960,9,8.782733
1961,9,8.725504
1962,9,8.753888
1963,9,8.753663
1964,9,8.001773
1965,9,8.182218
1966,9,8.432068
1967,9,8.158950
1968,10,9.655181
1969,9,8.718090
1970,9,8.720902
1971,10,9.669652
1972,9,8.692077
1973,8,7.899624
1974,9,8.784752
1975,9,8.846435
1976,9,8.835936
1977,9,8.859874
1978,9,8.008792
1979,8,7.864972
1980,10,9.746367
1981,9,8.738202
1982,9,8.774771
1983,10,9.712598
1984,9,8.782209
1985,10,9.593974
1986,9,8.617373
1987,9,8.919478
1988,9,8.905888
1989,8,7.923166
1990,10,9.612155
1991,10,9.503858
1992,9,8.594659
1993,9,8.040256
1994,10,9.557992
1995,9,8.902673
1996,9,8.890422
1997,9,8.875551
1998,10,9.856162
1999,10,9.873726
2000,9,8.874718
2001,9,8.745260
2002,10,9.754167
2003,9,8.739291
2004,9,8.757273
2005,10,9.692744
2006,9,8.726757
2007,10,9.789613
2008,9,8.732390
2009,10,8.939041
2010,9,8.018919
2011,10,9.717535
2012,9,8.726709
2013,10,9.799198
2014,9,8.820559
2015,10,9.872727
2016,9,8.778645
2017,9,8.853892
2018,8,7.775367
2019,10,8.120162
2020,9,7.306641
2021,10,8.126737
2022,10,8.130418
2023,9,7.317541
2024,10,8.131501
2025,9,7.306186
2026,10,8.121598
2027,10,8.102740
2028,9,7.296928
2029,9,7.302678
2030,9,7.298075
2031,9,7.291452
2032,10,8.100298
2033,9,7.310567
2034,9,7.316514
2035,10,8.124742
2036,9,7.304313
2037,9,7.299555
2038,8,6.487185
2039,10,9.729031
2040,9,8.927747
2041,9,8.323204
2042,10,9.869413
2043,9,8.607279
2044,9,8.660092
2045,10,9.736528
2046,9,8.818755
2047,9,8.906360
2048,9,8.712334
2049,9,8.640958
2050,9,8.697287
2051,11,10.602250
2052,8,7.711371
2053,9,8.729328
2054,11,9.515879
2055,8,6.733215
2056,9,7.566166
2057,10,9.902417
2058,9,8.549839
2059,9,7.273307
2060,9,7.270122
2061,10,8.100641
2062,9,7.309533
2063,9,7.292784
2064,10,8.108110
2065,9,7.299751
2066,9,7.293557
2067,10,8.104124
2068,9,7.301614
2069,10,8.098568
2070,10,8.103734
2071,9,7.292526
2072,9,7.292784
2073,9,7.288464
2074,11,8.920249
2075,8,6.492330
2076,11,8.904512
2077,9,7.282953
2078,9,7.298687
2079,9,8.653061
2080,8,7.797435
2081,10,9.716911
2082,9,8.617920
2083,11,10.607606
2084,8,7.686937
2085,10,9.605856
2086,9,8.644187
2087,10,8.853239
2088,9,7.987377
2089,9,8.891838
2090,9,8.863494
2091,9,8.898840
2092,10,9.107550
2093,9,8.204741
2094,9,8.594276
2095,9,8.260518
2096,10,9.876650
2097,10,9.856461
2098,9,8.866716
2099,10,9.787690
2100,9,8.907607
2101,9,8.877748
2102,10,9.665223
2103,9,8.792029
2104,9,7.986271
2105,10,8.929493
2106,9,7.836524
2107,9,8.395992
2108,9,7.880512
2109,8,7.635714
2110,9,8.874812
2111,10,9.672266
2112,9,8.757973
2113,8,7.824226
2114,10,9.779575
2115,9,8.712089
2116,8,7.897853
2117,9,8.852732
2118,10,8.887304
2119,9,7.978386
2120,9,8.844688
2121,9,8.828115
2122,9,8.846928
2123,9,8.812776
2124,9,8.785516
2125,9,8.738670
2126,9,8.846448
2127,10,9.813726
2128,10,9.844903
2129,9,8.806063
2130,9,8.843925
2131,8,7.590410
2132,9,8.016553
2133,8,7.879850
2134,10,9.828961
2135,9,8.801247
2136,8,7.846975
2137,9,8.794104
2138,9,8.877324
2139,9,8.651802
2140,8,7.008195
2141,9,8.858977
2142,9,8.537264
2143,9,8.783284
2144,10,8.921358
2145,9,7.976132
2146,9,8.796203
2147,9,8.613665
2148,8,7.855666
2149,8,7.865557
2150,9,8.886669
2151,9,8.873724
2152,9,8.855634
2153,8,7.845070
2154,9,8.833463
2155,9,7.974389
2156,8,7.876195
2157,8,7.893342
2158,9,8.500486
2159,9,8.267920
2160,9,8.336319
2161,9,8.647523
2162,10,9.605485
2163,10,9.614153
2164,10,9.691845
2165,10,9.889976
2166,10,9.888375
2167,10,9.892453
2168,10,9.861219
2169,11,10.825692
2170,9,8.837466
2171,10,9.600423
2172,10,9.635064
2173,10,9.598309
2174,10,9.598309
2175,10,9.613108
2176,10,9.621647
2177,10,9.654026
2178,10,9.633000
2179,10,9.620253
2180,10,9.620253
2181,10,9.620253
2182,10,9.669945
2183,10,9.878183
2184,10,9.868541
2185,10,9.869458
2186,10,9.851780
2187,10,9.870582
2188,10,9.867848
2189,10,9.834934
2190,10,8.527275
2191,9,8.147933
2192,9,8.785266
2193,9,8.876378
2194,9,8.866051
2195,9,8.916720
2196,9,8.908930
2197,9,8.006096
2198,9,8.920594
2199,9,8.846676
2200,8,7.911002
2201,9,8.870964
2202,9,8.924218
2203,9,8.847720
2204,8,7.879786
2205,9,8.826448
2206,9,8.865207
2207,10,8.855925
2208,9,7.975842
2209,9,8.763636
2210,8,7.793232
2211,9,8.867941
2212,9,8.609037
2213,8,7.790931
2214,8,7.940661
2215,9,8.832926
2216,9,8.802867
2217,10,9.699126
2218,9,8.846174
2219,8,7.843221
2220,9,7.564994
2221,9,8.633629
2222,8,7.589513
2223,10,9.753187
2224,10,9.737924
2225,9,8.856957
2226,9,8.872246
2227,9,8.861144
2228,9,8.903371
2229,9,8.809775
2230,9,8.804568
2231,9,8.783167
2232,8,7.865454
2233,9,8.040371
2234,9,8.036498
2235,9,8.872145
2236,8,7.807673
2237,10,9.697042
2238,9,8.856688
2239,9,8.862864
2240,10,9.665573
2241,9,8.742177
2242,9,8.687473
2243,8,7.912977
2244,9,7.895872
2245,9,8.436919
2246,10,8.733586
2247,9,7.844573
2248,8,7.097691
2249,10,9.913834
2250,9,8.576484
2251,9,8.897568
2252,10,9.902841
2253,9,8.913565
2254,10,9.871614
2255,10,9.863178
2256,9,8.872794
2257,9,8.284612
2258,9,8.397365
2259,10,9.109516
2260,9,8.128395
2261,9,8.659103
2262,10,9.638953
2263,9,8.688077
2264,10,8.906044
2265,9,8.020360
2266,9,8.816068
2267,9,8.734448
2268,10,9.648315
2269,9,8.753135
2270,10,9.611924
2271,8,7.618138
2272,9,8.740988
2273,9,8.664792
2274,10,8.137622
2275,10,8.135751
2276,9,7.317391
2277,10,8.126674
2278,9,7.302484
2279,9,7.297716
2280,9,7.284739
2281,10,8.096708
2282,11,8.913144
2283,8,6.477768
2284,11,8.898930
2285,8,6.463315
2286,9,7.312316
2287,10,8.140206
2288,9,7.315344
2289,9,7.318943
2290,10,8.131315
2291,9,7.301500
2292,9,7.309931
2293,9,7.306258
2294,10,9.679283
2295,9,8.780905
2296,9,8.896884
2297,10,9.910921
2298,9,8.857222
2299,9,8.487553
2300,9,8.648021
2301,9,8.697035
2302,10,9.733319
2303,9,8.890460
2304,9,8.724751
2305,9,8.722919
2306,10,9.668138
2307,9,8.707535
2308,10,9.658233
2309,9,8.736145
2310,9,8.180161
2311,10,9.792067
2312,9,8.824580
2313,8,7.899351
2314,10,9.516792
2315,9,8.863997
2316,9,7.284001
2317,9,7.272893
2318,10,8.133559
2319,9,7.313079
2320,9,7.302052
2321,11,8.907804
2322,8,6.477366
2323,9,7.280385
2324,9,7.295088
2325,9,7.292820
2326,10,8.095679
2327,9,7.294437
2328,9,7.285373
2329,10,8.096708
2330,9,7.292961
2331,10,8.094112
2332,9,7.276076
2333,10,8.098468
2334,9,7.299269
2335,9,8.636670
2336,9,8.728689
2337,10,9.608549
2338,11,10.497348
2339,8,7.739243
2340,10,9.637756
2341,9,8.700863
2342,9,8.678834
2343,11,9.815384
2344,8,7.134842
2345,9,8.686164
2346,9,8.738375
2347,9,8.699738
2348,9,8.710911
2349,9,8.170335
2350,10,9.242695
2351,9,8.245992
2352,9,8.171409
2353,10,9.857581
2354,10,9.866879
2355,9,8.791431
2356,9,8.874398
2357,10,9.859567
2358,9,8.766766
2359,11,10.749758
2360,8,7.887493
2361,10,9.144806
2362,10,8.699815
2363,9,8.653084
2364,8,7.891638
2365,10,9.853980
2366,9,8.505172
2367,10,9.739813
2368,9,8.710377
2369,11,10.813591
2370,8,7.796700
2371,9,8.747934
2372,9,8.764876
2373,10,9.764445
2374,9,8.745436
2375,9,8.003352
2376,9,8.852846
2377,10,9.847724
2378,8,7.868182
2379,9,8.878978
2380,9,8.885665
2381,9,8.824988
2382,9,8.835380
2383,9,8.848860
2384,10,9.817881
2385,9,8.787280
2386,9,8.781121
2387,9,8.831210
2388,9,7.642585
2389,10,8.540912
2390,9,8.747225
2391,9,7.566650
2392,9,8.862412
2393,8,7.833966
2394,9,8.922020
2395,9,8.923615
2396,9,8.901842
2397,9,8.883788
2398,10,9.771286
2399,9,8.900974
2400,9,8.817419
2401,9,7.963260
2402,9,8.828082
2403,9,8.707297
2404,9,8.861819
2405,9,8.875171
2406,9,8.893409
2407,9,8.829428
2408,9,8.849290
2409,9,8.836570
2410,8,7.858561
2411,8,7.113524
2412,9,8.866601
2413,9,8.850196
2414,9,8.259346
2415,9,8.230232
2416,8,7.255158
2417,9,8.897297
2418,10,9.882174
2419,10,9.784168
2420,10,9.859891
2421,10,9.885078
2422,11,10.786667
2423,9,8.695560
2424,10,9.661734
2425,10,9.668147
2426,10,9.650657
2427,10,9.646249
2428,10,9.683364
2429,10,9.770467
2430,10,9.819833
2431,10,9.789619
2432,10,9.619180
2433,10,9.640811
2434,11,10.697060
2435,10,9.825410
2436,9,8.843093
2437,10,9.777584
2438,10,9.642396
2439,10,9.735390
2440,10,9.781613
2441,10,9.636028
2442,10,9.629951
2443,11,10.620555
2444,10,9.648433
2445,9,8.655672
2446,10,9.636196
2447,9,8.661136
2448,9,8.188924
2449,9,8.064177
2450,9,8.322741
2451,9,8.808617
2452,9,8.829345
2453,9,8.041500
2454,8,7.884978
2455,9,8.816537
2456,9,8.828459
2457,9,8.835105
2458,9,8.854522
2459,9,8.748131
2460,9,8.762028
2461,9,8.645029
2462,9,8.759458
2463,8,7.121357
2464,8,7.836500
2465,10,9.735974
2466,9,8.661870
2467,9,8.860453
2468,9,7.888771
2469,8,7.444750
2470,8,7.897047
2471,9,8.749281
2472,9,8.762646
2473,9,8.769517
2474,11,10.697274
2475,8,7.777430
2476,9,7.987523
2477,9,8.232854
2478,9,8.563435
2479,11,10.774739
2480,8,7.836941
2481,9,8.810972
2482,9,8.812143
2483,9,8.839021
2484,7,6.839508
2485,8,7.865404
2486,10,9.878214
2487,9,8.887981
2488,9,8.859037
2489,9,8.007359
2490,10,9.677511
2491,9,8.765889
2492,9,8.792330
2493,8,7.773431
2494,10,9.767713
2495,9,8.815491
2496,9,8.491915
2497,9,8.890856
2498,10,9.682301
2499,9,8.907025
2500,9,8.336413
2501,10,9.873108
2502,10,9.875253
2503,9,8.061976
2504,10,9.864564
2505,9,8.862852
2506,9,8.656233
2507,9,8.876463
2508,8,7.892161
2509,9,8.878565
2510,10,9.866335
2511,9,8.875293
2512,8,7.908518
2513,9,8.287221
2514,9,8.367391
2515,8,7.339854
2516,9,8.768895
2517,9,8.658043
2518,10,9.653492
2519,8,7.477426
2520,10,8.899653
2521,9,8.014555
2522,9,8.785995
2523,10,9.794909
2524,9,8.695201
2525,10,9.748278
2526,10,9.775110
2527,9,8.799822
2528,10,9.776878
2529,9,8.784580
2530,10,8.116253
2531,9,7.277778
2532,10,8.101659
2533,9,7.294542
2534,10,8.103379
2535,9,7.294883
2536,9,7.294099
2537,10,8.110584
2538,9,7.296407
2539,10,8.106468
2540,9,7.301135
2541,9,7.318817
2542,9,7.303558
2543,9,7.289143
2544,9,7.290478
2545,10,8.110892
2546,9,7.285276
2547,9,7.288263
2548,9,7.307866
2549,11,10.942799
2550,8,7.834016
2551,9,7.558203
2552,10,9.769844
2553,9,8.316522
2554,9,8.694064
2555,10,9.658502
2556,9,8.688403
2557,10,9.765503
2558,9,8.761329
2559,9,8.870113
2560,10,9.731751
2561,9,8.628227
2562,9,8.662116
2563,9,8.663912
2564,9,8.708100
2565,10,9.777368
2566,9,8.801903
2567,9,8.289352
2568,11,10.777367
2569,8,7.912265
2570,9,8.884964
2571,10,9.907598
2572,9,8.830712
2573,9,7.297072
2574,9,7.302972
2575,10,8.105046
2576,9,7.288315
2577,9,7.287819
2578,10,8.098376
2579,9,7.294737
2580,9,7.307596
2581,10,8.115482
2582,9,7.301054
2583,9,7.314236
2584,9,7.317007
2585,10,8.132939
2586,10,8.141247
2587,9,7.308318
2588,10,8.102069
2589,9,7.305010
2590,10,8.122211
2591,9,7.287668
2592,10,9.682120
2593,8,7.761635
2594,10,9.663986
2595,9,8.650169
2596,11,10.579102
2597,8,7.676404
2598,10,9.578430
2599,9,8.689736
2600,10,8.880928
2601,9,7.981131
2602,10,9.691497
2603,9,8.725378
2604,10,9.633338
2605,9,8.713330
2606,9,8.376472
2607,9,8.189259
2608,9,8.294054
2609,9,8.274133
2610,10,9.856147
2611,9,8.763828
2612,11,10.850732
2613,8,7.854735
2614,9,8.768979
2615,10,9.757356
2616,9,8.881445
2617,9,8.036869
2618,10,8.734992
2619,9,8.433772
2620,9,7.927018
2621,9,8.100610
2622,10,9.418571
2623,9,8.741709
2624,10,9.783398
2625,9,8.845407
2626,9,8.815168
2627,10,9.592656
2628,10,9.873213
2629,9,8.813899
2630,9,8.816874
2631,9,8.050468
2632,10,9.853678
2633,9,8.873168
2634,9,8.848820
2635,8,7.854262
2636,9,8.807236
2637,10,9.745377
2638,9,8.807269
2639,8,7.837564
2640,10,9.764043
2641,9,8.843859
2642,9,8.485268
2643,10,9.116379
2644,9,8.205727
2645,9,7.980144
2646,10,9.869332
2647,9,8.852508
2648,9,8.866432
2649,8,7.789831
2650,9,8.883597
2651,9,8.566030
2652,10,8.975765
2653,9,7.971427
2654,9,8.671035
2655,9,8.889838
2656,9,8.815759
2657,9,7.999037
2658,8,7.794962
2659,9,8.722170
2660,8,7.871372
2661,9,8.842841
2662,9,8.831711
2663,9,8.849533
2664,10,9.813874
2665,9,8.876362
2666,9,8.832304
2667,9,7.997106
2668,9,8.875741
2669,9,8.872508
2670,10,9.807678
2671,8,7.859155
2672,8,7.920035
2673,10,9.904605
2674,10,9.889660
2675,10,9.699575
2676,10,9.677721
2677,10,9.890110
2678,11,10.853981
2679,9,8.892209
2680,10,9.431587
2681,11,10.142102
2682,9,8.854667
2683,10,9.848095
2684,10,9.885999
2685,10,9.821286
2686,10,9.856190
2687,10,9.830080
2688,10,9.646412
2689,10,9.625027
2690,10,9.620253
2691,10,9.616744
2692,10,9.647794
2693,10,9.891958
2694,11,10.786739
2695,9,8.799951
2696,10,9.877840
2697,10,9.900451
2698,10,9.861918
2699,10,9.877012
2700,10,9.879386
2701,10,9.888023
2702,10,9.904232
2703,9,8.920134
2704,9,8.872326
2705,9,8.874613
2706,10,9.793327
2707,8,7.888179
2708,9,8.883148
2709,9,8.017321
2710,9,8.892401
2711,8,7.864413
2712,10,9.488657
2713,9,8.867086
2714,9,8.895604
2715,9,8.880922
2716,9,8.840866
2717,9,8.717491
2718,10,9.824427
2719,9,7.997603
2720,9,8.664791
2721,9,8.778310
2722,9,8.480778
2723,9,8.232735
2724,10,9.584422
2725,9,8.764483
2726,9,8.869826
2727,9,8.823704
2728,9,8.793483
2729,9,8.719327
2730,9,8.862381
2731,9,8.007707
2732,10,9.804480
2733,9,8.840317
2734,9,8.828982
2735,10,9.877011
2736,10,9.842443
2737,9,8.861144
2738,9,8.862369
2739,9,8.860886
2740,8,7.898578
2741,9,8.905981
2742,10,9.912529
2743,11,10.825850
2744,8,7.929579
2745,8,7.122880
2746,9,8.821945
2747,8,7.822401
2748,10,9.804480
2749,9,8.780782
2750,9,8.868498
2751,10,9.881110
2752,9,8.654459
2753,9,8.869867
2754,10,9.763100
2755,9,8.902544
2756,9,8.630192
2757,10,9.337195
2758,9,7.880208
2759,8,7.097193
2760,11,10.897230
2761,8,7.921235
2762,9,8.468401
2763,11,10.876255
2764,8,7.898581
2765,10,9.859934
2766,10,9.883522
2767,9,8.886253
2768,10,9.807681
2769,9,8.438043
2770,8,7.471217
2771,10,9.789664
2772,10,9.911159
2773,9,8.680494
2774,9,8.655793
2775,9,8.017790
2776,9,8.014251
2777,10,9.621356
2778,9,8.860677
2779,10,9.884691
2780,9,8.798657
2781,9,8.726242
2782,9,8.729025
2783,10,9.676454
2784,10,9.668040
2785,9,7.274995
2786,9,7.266111
2787,10,8.077832
2788,9,7.277845
2789,10,8.118125
2790,10,8.126299
2791,9,7.313467
2792,9,7.288807
2793,9,7.279548
2794,11,8.905941
2795,8,6.466402
2796,9,7.289342
2797,13,10.564822
2798,6,4.868583
2799,9,7.283368
2800,11,8.907717
2801,8,6.482619
2802,10,8.107107
